trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
174,False,"{'a': 0.8506870654691563, 'e': 0.173989828476264}",20,13,13.480968135471327,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.8519528019683106, 'e': 0.1722499301915014}",20,16,7.606902636026735,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.8532096601986177, 'e': 0.17052743088958636}",20,0,19.247450771582898,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
177,False,"{'a': 0.8544576710630347, 'e': 0.1688221565806905}",20,10,-34.76957989107716,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
178,False,"{'a': 0.8556968659094812, 'e': 0.1671339350148836}",25,3,-0.8226228277602541,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
179,False,"{'a': 0.8569272765199193, 'e': 0.16546259566473476}",25,15,19.437454494531234,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.8581489350995123, 'e': 0.16380796970808742}",25,0,0.18742287980423278,"{0: 22, 1: 0, 2: 3, 3: 0, 4: 0}",0
181,False,"{'a': 0.8593618742658659, 'e': 0.16216989001100654}",20,7,3.559368694063429,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
182,False,"{'a': 0.86056612703835, 'e': 0.16054819111089647}",20,16,7.068008513655014,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.861761726827506, 'e': 0.1589427091997875}",25,8,17.27837008077016,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
184,False,"{'a': 0.8629487074245404, 'e': 0.15735328210778962}",30,17,21.018660490417933,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.8641271029909058, 'e': 0.15577974928671173}",20,11,15.411648213053477,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.8652969480479719, 'e': 0.1542219517938446}",20,0,30.99300414055166,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
187,False,"{'a': 0.8664582774667876, 'e': 0.15267973227590617}",30,13,18.002927581314516,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
188,False,"{'a': 0.8676111264579346, 'e': 0.1511529349531471}",25,0,30.870850608088617,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.8687555305614768, 'e': 0.14964140560361563}",35,5,33.125947765443826,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.8698915256370021, 'e': 0.14814499154757946}",30,24,7.972407370977704,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.8710191478537642, 'e': 0.14666354163210368}",20,16,7.598989817556612,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.8721384336809187, 'e': 0.14519690621578263}",20,15,8.812574278313626,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.8732494198778592, 'e': 0.1437449371536248}",25,12,8.859889335767775,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
194,False,"{'a': 0.8743521434846544, 'e': 0.14230748778208857}",35,12,39.3627734655144,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.8754466418125836, 'e': 0.14088441290426768}",20,3,24.481799520170934,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.8765329524347759, 'e': 0.139475568775225}",20,2,-12.411411924460209,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
197,False,"{'a': 0.8776111131769512, 'e': 0.13808081308747275}",35,19,30.53787221990033,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.8786811621082631, 'e': 0.136700004956598}",25,3,24.07904459665353,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
199,False,"{'a': 0.8797431375322491, 'e': 0.13533300490703204}",20,4,-19.132036356357883,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.8807970779778823, 'e': 0.13397967485796172}",20,12,16.896921925014897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.8818430221907305, 'e': 0.1326398781093821}",20,8,12.921917393881191,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
202,False,"{'a': 0.8828810091242195, 'e': 0.13131347932828827}",25,6,24.815479719244127,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
203,False,"{'a': 0.8839110779310052, 'e': 0.1300003445350054}",25,18,15.241905148389236,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.8849332679544502, 'e': 0.12870034108965533}",25,13,23.57218943962287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
205,False,"{'a': 0.8859476187202091, 'e': 0.1274133376787588}",30,14,20.77234944517779,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.8869541699279211, 'e': 0.12613920430197118}",35,25,16.114623725653118,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.8879529614430097, 'e': 0.12487781225895148}",30,12,30.17700353809891,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
208,False,"{'a': 0.8889440332885924, 'e': 0.12362903413636196}",25,14,-26.619010181706066,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
209,False,"{'a': 0.8899274256374969, 'e': 0.12239274379499834}",20,10,-45.49703584567563,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
210,False,"{'a': 0.8909031788043871, 'e': 0.12116881635704835}",30,0,-17.034162306590535,"{0: 27, 1: 0, 2: 2, 3: 0, 4: 1}",0
211,False,"{'a': 0.8918713332379965, 'e': 0.11995712819347787}",20,0,35.77540813023048,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
212,False,"{'a': 0.8928319295134719, 'e': 0.11875755691154309}",20,12,16.0177964020011,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
213,False,"{'a': 0.8937850083248244, 'e': 0.11756998134242766}",20,11,-7.751550899257041,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
214,False,"{'a': 0.8947306104774903, 'e': 0.11639428152900338}",20,8,23.27952491539491,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.8956687768809987, 'e': 0.11523033871371334}",25,11,29.386184282004812,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
216,False,"{'a': 0.8965995485417504, 'e': 0.1140780353265762}",25,11,-18.384161666983253,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
217,False,"{'a': 0.8975229665559027, 'e': 0.11293725497331045}",25,17,17.697699834301993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
218,False,"{'a': 0.8984390721023634, 'e': 0.11180788242357734}",30,5,40.86996956458546,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
219,False,"{'a': 0.8993479064358931, 'e': 0.11068980359934157}",25,19,9.374491469386122,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.9002495108803148, 'e': 0.10958290556334815}",35,17,18.72491415257344,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.9011439268218306, 'e': 0.10848707650771466}",20,3,-7.254138593820699,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 0}",1
222,False,"{'a': 0.9020311957024462, 'e': 0.10740220574263752}",20,2,-10.327052514206988,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
223,False,"{'a': 0.902911359013501, 'e': 0.10632818368521114}",20,0,18.3808458696646,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
224,False,"{'a': 0.9037844582893072, 'e': 0.10526490184835903}",25,10,-9.116427328744699,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
225,False,"{'a': 0.9046505351008906, 'e': 0.10421225282987544}",20,5,28.497108173968495,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.9055096310498407, 'e': 0.10317013030157669}",20,6,22.708160287198034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.9063617877622643, 'e': 0.10213842899856092}",20,9,19.092724400914197,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.907207046882843, 'e': 0.10111704470857531}",25,0,38.72707262163992,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
229,False,"{'a': 0.9080454500689956, 'e': 0.10010587426148955}",20,9,21.311366778465366,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.9088770389851438, 'e': 0.09910481551887466}",30,19,14.6485101654361,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.9097018552970803, 'e': 0.0981137673636859}",20,12,11.301682367478815,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
232,False,"{'a': 0.9105199406664386, 'e': 0.09713262969004904}",25,13,-1.9474159264786857,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
233,False,"{'a': 0.9113313367452667, 'e': 0.09616130339314856}",35,17,-19.62852160971982,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
234,False,"{'a': 0.9121360851706988, 'e': 0.09519969035921708}",20,11,14.641260188965274,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.9129342275597286, 'e': 0.0942476934556249}",20,15,8.016799995256186,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
236,False,"{'a': 0.9137258055040833, 'e': 0.09330521652106866}",30,13,-32.015237988496466,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
237,False,"{'a': 0.9145108605651936, 'e': 0.09237216435585796}",30,18,26.6253412206704,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
238,False,"{'a': 0.9152894342692642, 'e': 0.09144844271229938}",20,3,-9.580822189982928,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
239,False,"{'a': 0.9160615681024419, 'e': 0.0905339582851764}",20,14,1.3468450013645463,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
240,False,"{'a': 0.9168273035060777, 'e': 0.08962861870232462}",20,10,17.053627226101913,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.9175866818720871, 'e': 0.08873233251530138}",20,2,19.620027496462082,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
242,False,"{'a': 0.9183397445384054, 'e': 0.08784500919014836}",25,18,11.867829810516834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
243,False,"{'a': 0.9190865327845347, 'e': 0.08696655909824688}",25,5,-18.735327686548544,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
244,False,"{'a': 0.9198270878271877, 'e': 0.0860968935072644}",30,15,15.156563119166368,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
245,False,"{'a': 0.9205614508160216, 'e': 0.08523592457219176}",25,13,25.99221397777233,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
246,False,"{'a': 0.9212896628294649, 'e': 0.08438356532646984}",20,0,31.54517552458718,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
247,False,"{'a': 0.9220117648706336, 'e': 0.08353972967320515}",25,6,22.283261512541,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
248,False,"{'a': 0.9227277978633401, 'e': 0.0827043323764731}",25,12,23.760366768187573,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
249,False,"{'a': 0.9234378026481879, 'e': 0.08187728905270836}",25,13,10.360940037540441,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
250,False,"{'a': 0.9241418199787566, 'e': 0.08105851616218128}",20,7,26.936087071959573,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.9248398905178734, 'e': 0.08024793100055946}",20,2,15.174525906265453,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.9255320548339719, 'e': 0.07944545169055386}",20,14,9.853494153170885,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
253,False,"{'a': 0.9262183533975348, 'e': 0.07865099717364833}",25,18,8.448521156527178,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
254,False,"{'a': 0.9268988265776218, 'e': 0.07786448720191184}",20,15,10.242504284822221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
255,False,"{'a': 0.9275735146384823, 'e': 0.07708584232989273}",30,18,20.354784511587965,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.9282424577362486, 'e': 0.0763149839065938}",20,15,2.4068627154672444,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.9289056959157127, 'e': 0.07555183406752786}",20,0,20.247656839106064,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
258,False,"{'a': 0.929563269107183, 'e': 0.07479631572685258}",25,3,29.768004324754656,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.9302152171234199, 'e': 0.07404835256958406}",20,13,12.124988110279787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
260,False,"{'a': 0.9308615796566533, 'e': 0.07330786904388821}",30,19,20.58448695396841,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
261,False,"{'a': 0.931502396275674, 'e': 0.07257479035344933}",25,17,15.40577890010983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.9321377064230055, 'e': 0.07184904244991483}",25,16,18.05459167218516,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
263,False,"{'a': 0.93276754941215, 'e': 0.07113055202541568}",20,16,9.807033273196843,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.9333919644249093, 'e': 0.07041924650516153}",20,9,17.95630636114755,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
265,False,"{'a': 0.9340109905087812, 'e': 0.06971505404010991}",20,12,18.039930259987017,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.9346246665744273, 'e': 0.06901790349970881}",25,15,15.167853817479152,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.9352330313932145, 'e': 0.06832772446471172}",25,15,6.708853265826237,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
268,False,"{'a': 0.935836123594826, 'e': 0.0676444472200646}",20,7,24.4237058584574,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.9364339816649447, 'e': 0.06696800274786396}",20,5,18.79830883288508,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.9370266439430035, 'e': 0.06629832272038531}",20,4,29.431681372964164,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.9376141486200055, 'e': 0.06563533949318147}",20,11,17.39783294803278,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
272,False,"{'a': 0.9381965337364114, 'e': 0.06497898609824965}",20,10,7.2617406966115094,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
273,False,"{'a': 0.9387738371800919, 'e': 0.06432919623726716}",20,15,10.85246736758735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
274,False,"{'a': 0.9393460966843479, 'e': 0.06368590427489448}",20,10,-5.346442242938526,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
275,False,"{'a': 0.9399133498259924, 'e': 0.06304904523214554}",20,13,7.096593703647956,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.9404756340234984, 'e': 0.06241855477982408}",20,3,26.34508647596023,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.9410329865352083, 'e': 0.06179436923202584}",25,17,12.27757959795469,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
278,False,"{'a': 0.9415854444576037, 'e': 0.06117642553970558}",25,15,11.810178547818131,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.942133044723639, 'e': 0.06056466128430853}",20,8,21.485185600007256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.9426758241011313, 'e': 0.05995901467146544}",30,12,30.069206897577494,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.9432138191912115, 'e': 0.059359424524750785}",20,6,12.461803498184523,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
282,False,"{'a': 0.9437470664268327, 'e': 0.05876583027950327}",30,8,14.160251525172278,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
283,False,"{'a': 0.9442756020713345, 'e': 0.05817817197670824}",20,10,15.506441782455386,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.9447994622170657, 'e': 0.05759639025694116}",20,13,0.5890372673213597,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
285,False,"{'a': 0.9453186827840592, 'e': 0.057020426354371746}",25,15,17.807490665526313,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.9458332995187639, 'e': 0.05645022209082803}",20,9,22.64427239715209,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
287,False,"{'a': 0.946343347992828, 'e': 0.05588571986991975}",20,5,26.590980552607117,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.9468488636019362, 'e': 0.05532686267122055}",35,16,30.595960764706383,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.947349881564697, 'e': 0.05477359404450834}",20,7,24.38504631124837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.9478464369215823, 'e': 0.05422585810406326}",25,0,36.856946083061295,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
291,False,"{'a': 0.9483385645339152, 'e': 0.05368359952302263}",20,5,15.13874780998205,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.9488262990829084, 'e': 0.0531467635277924}",30,24,11.272126425446817,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.9493096750687493, 'e': 0.05261529589251448}",30,23,11.418654274391056,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.9497887268097336, 'e': 0.05208914293358933}",20,0,16.549882171919755,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.9502634884414434, 'e': 0.05156825150425344}",30,23,12.33369125188138,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
296,False,"{'a': 0.9507339939159732, 'e': 0.0510525689892109}",20,13,-10.064128575621512,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
297,False,"{'a': 0.9512002770012, 'e': 0.050542043299318794}",30,16,27.346075648158724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.9516623712800949, 'e': 0.050036622866325604}",20,16,7.863618979264004,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
299,False,"{'a': 0.952120310150081, 'e': 0.04953625663766235}",20,14,11.400596090516034,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
300,False,"{'a': 0.9525741268224334, 'e': 0.04904089407128572}",25,17,12.707855108421658,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.9530238543217163, 'e': 0.04855048513057287}",20,0,10.626713444452866,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
302,False,"{'a': 0.9534695254852685, 'e': 0.04806498027926714}",20,7,28.081578133712934,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
303,False,"{'a': 0.9539111729627203, 'e': 0.047584330476474465}",25,19,9.070579109412265,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.9543488292155562, 'e': 0.04710848717170972}",20,12,14.817017488407034,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.9547825265167125, 'e': 0.04663740229999262}",20,8,5.4186041906796625,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
306,False,"{'a': 0.9552122969502131, 'e': 0.046171028276992696}",20,13,14.20975795367098,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
307,False,"{'a': 0.9556381724108437, 'e': 0.045709317994222766}",35,0,22.428887670846482,"{0: 32, 1: 1, 2: 2, 3: 0, 4: 0}",0
308,False,"{'a': 0.9560601846038588, 'e': 0.04525222481428054}",25,9,24.133086463011427,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.9564783650447278, 'e': 0.04479970256613774}",20,13,11.929432848254914,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.9568927450589139, 'e': 0.044351705540476356}",20,14,13.520482794359463,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.957303355781686, 'e': 0.043908188485071595}",30,16,14.405262302516626,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.9577102281579662, 'e': 0.04346910660022087}",20,8,23.378477011444872,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.9581133929422073, 'e': 0.04303441553421867}",20,3,25.04174673921124,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.9585128806983042, 'e': 0.04260407137887648}",25,13,16.297041051275368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
315,False,"{'a': 0.958908721799535, 'e': 0.04217803066508771}",20,16,6.354370701606022,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.9593009464285336, 'e': 0.04175625035843684}",25,14,20.480099021623484,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.9596895845772907, 'e': 0.041338687854852466}",20,6,23.72385082332619,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
318,False,"{'a': 0.9600746660471863, 'e': 0.040925300976303945}",25,10,29.191134156914366,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.960456220449047, 'e': 0.0405160479665409}",20,2,31.794437962924306,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.9608342772032357, 'e': 0.040110887486875496}",20,13,2.685131563051081,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
321,False,"{'a': 0.9612088655397639, 'e': 0.03970977861200674}",25,5,22.5254844363476,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
322,False,"{'a': 0.9615800144984347, 'e': 0.039312680825886674}",25,14,18.684238069783905,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.9619477529290079, 'e': 0.038919554017627804}",25,19,9.862594866970358,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.9623121094913941, 'e': 0.03853035847745152}",25,17,17.537454492973463,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.9626731126558706, 'e': 0.03814505489267701}",30,17,24.880761005303114,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.9630307907033229, 'e': 0.03776360434375024}",20,14,14.561213286306245,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.9633851717255101, 'e': 0.03738596830031274}",35,17,29.279254202572787,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
328,False,"{'a': 0.9637362836253517, 'e': 0.03701210861730961}",25,11,26.775225809062054,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
329,False,"{'a': 0.9640841541172384, 'e': 0.03664198753113651}",20,14,5.4805171136717,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.9644288107273639, 'e': 0.036275567655825146}",30,20,18.46144868447449,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.9647702807940784, 'e': 0.03591281197926689}",30,6,2.262252714988013,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
332,False,"{'a': 0.9651085914682631, 'e': 0.035553683859474224}",25,11,19.874848806016036,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.9654437697137236, 'e': 0.035198147020879485}",20,13,9.678729345727003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.965775842307604, 'e': 0.03484616555067069}",20,10,8.364854057587738,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
335,False,"{'a': 0.9661048358408219, 'e': 0.03449770389516398}",20,16,10.67396594814066,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.9664307767185175, 'e': 0.03415272685621234}",20,14,8.858495781435009,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.9667536911605259, 'e': 0.03381119958765022}",20,10,9.593474632715875,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.9670736052018638, 'e': 0.03347308759177372}",20,14,8.844851793060442,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.9673905446932344, 'e': 0.03313835671585598}",20,12,16.550547642800158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
340,False,"{'a': 0.9677045353015494, 'e': 0.03280697314869742}",20,16,8.884185140248002,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
341,False,"{'a': 0.9680156025104668, 'e': 0.03247890341721044}",25,17,13.57474218659632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.9683237716209436, 'e': 0.03215411438303834}",25,11,14.861539078032544,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
343,False,"{'a': 0.9686290677518062, 'e': 0.031832573239207955}",25,11,31.568840248232,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.9689315158403325, 'e': 0.031514247506815876}",20,9,20.633711209627144,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
345,False,"{'a': 0.969231140642852, 'e': 0.031199105031747717}",35,15,37.50003915682387,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
346,False,"{'a': 0.9695279667353559, 'e': 0.03088711398143024}",20,7,23.73284460060091,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
347,False,"{'a': 0.9698220185141241, 'e': 0.030578242841615935}",20,4,24.502427551896968,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
